#{"t_start": 1770185813.410864, "env_id": "None"}
r,l,t
-0.009931831,50,26.225638
0.11221808,50,26.694766
0.018082852,50,26.695766
0.02593275,50,26.695766
1.8121763e-06,50,26.695766
0.0347871,50,26.695766
0.06085785,50,26.695766
0.07624771,50,26.695766
0.090564415,50,26.695766
0.041135844,50,27.178714
-0.072100535,50,27.178714
-0.04060283,50,27.178714
-0.20227125,50,27.178714
0.061824165,50,27.178714
0.002389722,50,27.178714
-0.037934154,50,27.178714
0.017288988,50,27.178714
0.018744858,50,27.618269
0.03123484,50,27.618269
0.08496505,50,27.618269
0.077366956,50,27.618269
-0.05159161,50,27.618269
0.04501096,50,27.618269
-0.01526105,50,27.618269
0.07188533,50,27.618269
0.14673771,50,28.213994
0.019526768,50,28.213994
0.07011316,50,28.213994
0.008014065,50,28.213994
0.055610478,50,28.213994
0.031629737,50,28.213994
-0.13048223,50,28.213994
-0.09210359,50,28.213994
-0.10534713,50,28.654961
0.039140824,50,28.654961
-0.05739726,50,28.654961
0.025899468,50,28.654961
0.043692492,50,28.654961
-0.04103075,50,28.654961
-0.027409736,50,28.654961
-0.05700815,50,28.654961
-0.055614505,50,29.10406
-0.24846795,50,29.10406
-0.14936648,50,29.10406
-0.25629142,50,29.10406
-0.03846432,50,29.10406
0.0073828986,50,29.10406
0.038079973,50,29.10406
-0.0015615325,50,29.10406
-0.111403614,50,29.545
0.08070405,50,29.545
0.041201442,50,29.545
0.008149888,50,29.545
0.049791723,50,29.545
0.11006552,50,29.545
0.14455667,50,29.545
0.09163918,50,29.545
-0.025979286,50,30.011105
-0.11076658,50,30.011105
0.08986796,50,30.011105
-0.05989192,50,30.011105
-0.0028912772,50,30.011105
-0.111185536,50,30.011105
0.029395526,50,30.011105
-0.022465395,50,30.011105
0.15361868,50,30.483316
-0.049470983,50,30.483316
-0.04369177,50,30.483316
0.12107216,50,30.483316
-0.06085858,50,30.483316
-0.068120345,50,30.483316
0.09293223,50,30.483316
0.0753233,50,30.483316
0.047472816,50,30.947041
-0.21443021,50,30.947041
-0.0769005,50,30.947041
0.027171707,50,30.947041
-0.0025983136,50,30.947041
0.0096689295,50,30.947041
0.06952232,50,30.947041
0.12704727,50,30.947041
0.013717441,50,31.416814
-0.10051305,50,31.416814
-0.14251411,50,31.416814
0.14769554,50,31.416814
0.08244841,50,31.416814
-0.11913643,50,31.416814
0.05868934,50,31.416814
-0.017038666,50,31.416814
0.029497022,50,31.887521
-0.0542235,50,31.887521
-0.17204042,50,31.887521
-0.21751827,50,31.887521
-0.10551368,50,31.887521
-0.03552562,50,31.887521
0.09721724,50,31.887521
0.06306115,50,31.887521
-0.090260364,50,32.454496
-0.06547111,50,32.454496
-0.074173145,50,32.454496
0.07609785,50,32.454496
-0.05538399,50,32.454496
-0.29409465,50,32.454496
-0.11565154,50,32.454496
0.13640957,50,32.454496
-0.34907547,50,32.897573
0.02850694,50,32.897573
-0.015189779,50,32.897573
0.026196083,50,32.897573
0.014237639,50,32.897573
0.021327684,50,32.897573
0.0013861817,50,32.897573
0.11211898,50,32.897573
-0.11551998,50,33.348713
0.0024863132,50,33.34972
0.09077665,50,33.34972
-0.02556567,50,33.34972
-0.020627525,50,33.34972
0.038864736,50,33.34972
0.08136351,50,33.34972
0.04368418,50,33.34972
-0.0020286478,50,33.797539
0.008097856,50,33.798542
-0.14116006,50,33.798542
0.08591749,50,33.798542
0.054924577,50,33.798542
0.059516765,50,33.798542
-0.012882054,50,33.798542
-0.054870505,50,33.798542
0.060373366,50,34.265233
0.045067176,50,34.265233
0.11368474,50,34.265233
0.08769414,50,34.265233
-0.054537617,50,34.265233
0.129034,50,34.265233
0.078490555,50,34.265233
-0.10684863,50,34.265233
-0.09506013,50,34.746183
-0.005054829,50,34.746183
0.07715406,50,34.746183
-0.030623432,50,34.746183
-0.00799313,50,34.746183
0.028110137,50,34.746183
-0.059443016,50,34.746183
-0.01697654,50,34.746183
0.10590218,50,35.219055
0.032485142,50,35.219055
0.03225043,50,35.219055
-0.055830847,50,35.219055
-0.027299052,50,35.219055
-0.028333241,50,35.219055
-0.008604708,50,35.219055
-0.028620401,50,35.219055
-0.10826535,50,35.688214
-0.0014597658,50,35.688214
0.037764903,50,35.688214
-0.13664712,50,35.688214
-0.041058477,50,35.688214
0.035559382,50,35.688214
-0.012558104,50,35.688214
-0.01723873,50,35.688214
-0.16838555,50,36.163256
-0.0022347744,50,36.163256
-0.018936088,50,36.163256
-0.20418207,50,36.163256
-0.028743269,50,36.163256
-0.00024596733,50,36.163256
0.15421714,50,36.163256
-0.020276029,50,36.163256
-0.06884601,50,36.775799
-0.06850367,50,36.775799
0.029738016,50,36.775799
-0.35959756,50,36.775799
-0.025557604,50,36.775799
0.038840484,50,36.775799
-0.08694817,50,36.775799
0.12153192,50,36.775799
-0.11148536,50,37.246376
0.053406667,50,37.246376
-0.009548569,50,37.246376
-0.0046279896,50,37.246376
0.107843384,50,37.246376
0.1848559,50,37.246376
0.06376273,50,37.246376
0.1384786,50,37.246376
0.05835702,50,37.71314
0.017639402,50,37.71314
0.036016632,50,37.71314
0.018449975,50,37.71314
-0.112567775,50,37.71314
-0.016888117,50,37.71314
0.012250778,50,37.71314
-0.0131726535,50,37.71314
-0.030617593,50,38.181486
0.006288598,50,38.181486
-0.0031878736,50,38.181486
-0.0005371888,50,38.181486
0.08367835,50,38.181486
0.027742427,50,38.181486
0.03995877,50,38.181486
-0.13012742,50,38.181486
0.04541091,50,38.63614
0.017966758,50,38.63614
-0.118889436,50,38.63614
-0.074760795,50,38.63614
-0.07063651,50,38.63614
-0.058463685,50,38.63614
-0.040999103,50,38.63614
0.087320276,50,38.63614
-0.08599338,50,39.098127
0.077602305,50,39.098127
0.01265504,50,39.098127
-0.01013319,50,39.098127
0.08363291,50,39.098127
0.018841859,50,39.098127
0.0014542695,50,39.098127
0.022821488,50,39.098127
-0.019162819,50,39.570182
0.094906494,50,39.570182
0.022366751,50,39.570182
-0.22866362,50,39.570182
-0.06992667,50,39.570182
0.048296507,50,39.570182
-0.2277595,50,39.570182
0.020363448,50,39.570182
0.011131154,50,40.042814
0.09970352,50,40.042814
-0.0071218056,50,40.042814
-0.1692757,50,40.042814
-0.08358006,50,40.042814
0.058646426,50,40.042814
0.010257354,50,40.042814
-0.06342904,50,40.042814
0.05388455,50,40.506692
0.047240593,50,40.506692
0.03502502,50,40.506692
-0.05028271,50,40.506692
0.08255181,50,40.506692
0.016493088,50,40.506692
-0.070344746,50,40.506692
-0.019275442,50,40.506692
-0.23726049,50,41.116663
-0.07580092,50,41.116663
-0.09720974,50,41.116663
0.053746227,50,41.116663
-0.08287414,50,41.116663
0.039056685,50,41.116663
-0.027331233,50,41.116663
-0.007027236,50,41.116663
-0.014780925,50,41.56548
-0.12107591,50,41.56548
0.14096901,50,41.56548
0.02162455,50,41.56548
0.0377955,50,41.56548
-0.089087196,50,41.56548
0.09562728,50,41.56548
0.038787633,50,41.56548
0.011197251,50,42.020402
0.014071132,50,42.020402
-0.12126397,50,42.020402
0.050956678,50,42.020402
0.05730472,50,42.020402
0.05931112,50,42.020402
-0.12051545,50,42.020402
-0.10101532,50,42.020402
-0.0009552264,50,42.495677
-0.068571396,50,42.495677
-0.0042839427,50,42.495677
0.01896385,50,42.495677
-0.15310852,50,42.495677
-0.17812763,50,42.495677
0.29456177,50,42.495677
-0.026446635,50,42.495677
-0.031611715,50,42.962668
-0.06580344,50,42.962668
0.032515746,50,42.962668
0.047415916,50,42.962668
-0.11554786,50,42.962668
0.117922075,50,42.962668
0.015942348,50,42.962668
-0.090532035,50,42.962668
0.005313658,50,43.428383
-0.03438901,50,43.428383
0.05633927,50,43.428383
-0.05499787,50,43.428383
-0.060952462,50,43.428383
0.03339231,50,43.428383
0.008336925,50,43.428383
0.019704165,50,43.428383
0.015760725,50,43.913741
0.065908216,50,43.913741
0.02110505,50,43.913741
-0.08800694,50,43.913741
0.11363007,50,43.913741
-0.020707231,50,43.913741
0.054554492,50,43.913741
-0.061135076,50,43.913741
-0.072830886,50,44.395103
0.03360359,50,44.395103
-0.06493725,50,44.395103
0.061223242,50,44.395103
0.0401235,50,44.395103
0.026416525,50,44.395103
0.050091863,50,44.395103
-0.050602656,50,44.395103
0.067484334,50,44.835382
0.04564593,50,44.835382
-0.033576217,50,44.835382
0.055586606,50,44.835382
-0.06467547,50,44.835382
0.06090401,50,44.835382
0.121098235,50,44.835382
-0.10024318,50,44.835382
0.007895588,50,45.432271
-0.3020692,50,45.432271
-0.13492359,50,45.432271
-0.100743815,50,45.432271
0.06550126,50,45.432271
0.010840281,50,45.432271
0.03275455,50,45.432271
-0.10153544,50,45.432271
0.02303038,50,45.894528
0.03411179,50,45.895528
-0.107567266,50,45.895528
-0.26259848,50,45.895528
0.09841592,50,45.895528
-0.07995637,50,45.895528
0.046164416,50,45.895528
-0.041140422,50,45.895528
0.04398699,50,46.350093
-0.005785619,50,46.350093
-0.18748038,50,46.350093
-0.07277866,50,46.350093
-0.10131236,50,46.350093
-0.063102394,50,46.350093
-0.07816263,50,46.350093
0.025472244,50,46.350093
0.033473857,50,46.815135
0.017617414,50,46.815135
-0.019635923,50,46.815135
0.03466225,50,46.815135
-0.039621834,50,46.815135
0.017774804,50,46.815135
-0.3971039,50,46.815135
-0.25368044,50,46.815135
-6.3679625e-05,50,47.261754
-0.21403186,50,47.261754
-0.036351793,50,47.261754
0.08733071,50,47.261754
0.020713236,50,47.261754
0.031506453,50,47.261754
0.020832308,50,47.261754
-0.10609633,50,47.261754
-0.24794841,50,47.719394
0.07285752,50,47.719394
0.07380579,50,47.719394
-0.047111962,50,47.719394
0.068446144,50,47.719394
-0.019750701,50,47.719394
-0.030323101,50,47.719394
0.032422196,50,47.719394
0.03709773,50,48.185051
-0.03427444,50,48.185051
-0.036305852,50,48.185051
0.09738208,50,48.185051
0.13252285,50,48.185051
0.034555703,50,48.185051
0.06545615,50,48.185051
0.0044972543,50,48.185051
0.0064813043,50,48.644464
0.04573349,50,48.644464
0.042083103,50,48.644464
0.08339506,50,48.644464
0.02723575,50,48.644464
-0.4155178,50,48.644464
0.008370418,50,48.644464
0.051827345,50,48.644464
0.004481267,50,49.099613
-0.11238448,50,49.099613
-0.048941612,50,49.099613
-0.37566853,50,49.099613
-0.05988895,50,49.099613
-0.103447035,50,49.099613
-0.00032528292,50,49.099613
0.03357494,50,49.099613
-0.030654015,50,49.704551
0.051376324,50,49.704551
-0.067808144,50,49.704551
0.072705716,50,49.704551
-0.11205322,50,49.704551
0.05101968,50,49.704551
-0.011695065,50,49.704551
0.010310414,50,49.704551
0.13516359,50,50.162557
0.081308976,50,50.162557
0.011875724,50,50.162557
-0.00027693942,50,50.162557
0.013327482,50,50.162557
0.101433836,50,50.162557
0.0647078,50,50.163556
-0.123946086,50,50.163556
-0.027521867,50,50.616874
0.03761949,50,50.616874
0.04209932,50,50.616874
0.032148562,50,50.616874
-0.010220998,50,50.616874
0.12779334,50,50.616874
0.02360315,50,50.616874
-0.15007429,50,50.616874
0.0340872,50,51.061482
-0.32313663,50,51.061482
-0.05115792,50,51.061482
0.033042535,50,51.061482
-0.07099401,50,51.061482
0.10980152,50,51.061482
-0.01832333,50,51.061482
-0.003200069,50,51.061482
-0.096806675,50,51.526646
0.09895646,50,51.526646
0.061390914,50,51.526646
0.19737753,50,51.526646
0.02389714,50,51.526646
0.066127576,50,51.526646
0.070570275,50,51.526646
0.038181163,50,51.526646
0.060089666,50,51.996851
0.013030213,50,51.996851
0.07843137,50,51.996851
-0.084852815,50,51.996851
-0.028889982,50,51.996851
0.07577129,50,51.996851
0.09199971,50,51.996851
0.045702223,50,51.996851
-0.28074035,50,52.466207
-0.24430023,50,52.466207
-0.049334615,50,52.466207
-0.023548344,50,52.466207
-0.049724124,50,52.466207
0.06787639,50,52.466207
-0.038915124,50,52.466207
0.01443152,50,52.466207
0.050305065,50,52.925229
-0.02710183,50,52.925229
0.061244525,50,52.925229
-0.00045227463,50,52.925229
0.0055880514,50,52.925229
-0.06471239,50,52.925229
0.013746252,50,52.925229
0.07915938,50,52.925229
0.027623419,50,53.392073
0.07536758,50,53.392073
-0.27275947,50,53.392073
0.0003269371,50,53.392073
-0.050739117,50,53.392073
0.024745272,50,53.392073
-0.07204995,50,53.392073
0.10215291,50,53.392073
0.051713467,50,53.976673
-0.09322258,50,53.976673
0.00493135,50,53.976673
-0.019107483,50,53.976673
-0.026024094,50,53.976673
0.0043670726,50,53.976673
-0.08731312,50,53.976673
-0.064734824,50,53.976673
-0.091523625,50,54.440689
-0.16786014,50,54.440689
-0.03528098,50,54.440689
0.12253189,50,54.440689
0.07233044,50,54.440689
0.003030409,50,54.440689
0.003969473,50,54.440689
0.024825126,50,54.440689
0.0743705,50,54.912091
0.026996005,50,54.913091
0.11164774,50,54.913091
-0.11317411,50,54.913091
-0.008296195,50,54.913091
-0.031277336,50,54.913091
-0.016348772,50,54.913091
-0.056022063,50,54.913091
0.07418895,50,55.36635
0.0028350926,50,55.36635
-0.29021195,50,55.36635
0.08394566,50,55.36635
-0.06571198,50,55.36635
-0.095367014,50,55.36635
-0.11737093,50,55.36635
-0.020799523,50,55.36635
0.006639256,50,55.831534
0.12241765,50,55.831534
-0.018025633,50,55.831534
-0.02609584,50,55.831534
-0.14486499,50,55.831534
0.023306336,50,55.831534
0.011889829,50,55.831534
0.09917399,50,55.831534
0.18004365,50,56.280432
-0.039686467,50,56.280432
0.088742316,50,56.280432
-0.111816026,50,56.280432
-0.024060337,50,56.280432
0.062187906,50,56.280432
0.18100382,50,56.280432
0.050535955,50,56.280432
0.061251026,50,56.747785
-0.052466754,50,56.747785
0.005763485,50,56.747785
0.0011836669,50,56.747785
0.03847988,50,56.747785
0.058888845,50,56.747785
0.018083373,50,56.747785
0.18818371,50,56.747785
-0.043384045,50,57.231874
0.050126478,50,57.231874
0.035931252,50,57.231874
-0.07158686,50,57.231874
-0.12214419,50,57.231874
-0.21928549,50,57.231874
-0.011930569,50,57.231874
-0.07648667,50,57.231874
-0.004576271,50,57.6882
0.0341423,50,57.6882
0.038231816,50,57.6882
-0.005964062,50,57.6882
0.20070116,50,57.6882
0.058908477,50,57.6882
0.03674054,50,57.6882
-0.0583023,50,57.6882
-0.08884141,50,58.277714
0.10215669,50,58.277714
-0.059235852,50,58.277714
0.06446682,50,58.277714
-0.023576876,50,58.277714
-0.0037632182,50,58.277714
-0.038350955,50,58.277714
-0.030273993,50,58.277714
0.012669593,50,58.724681
0.073130205,50,58.724681
-0.015476932,50,58.724681
0.0876479,50,58.724681
-0.07685212,50,58.724681
0.022584373,50,58.724681
-0.2828304,50,58.724681
-0.017904425,50,58.724681
0.028176446,50,59.15697
0.052743334,50,59.15697
0.06709051,50,59.15697
0.09671362,50,59.15697
-0.03713584,50,59.15697
-0.025182825,50,59.15697
-0.042125914,50,59.15697
-0.0705449,50,59.15697
-0.012963647,50,59.615067
-0.02093603,50,59.615067
-0.035405803,50,59.615067
-0.11370675,50,59.615067
-0.11351438,50,59.615067
0.038308952,50,59.615067
-0.0729195,50,59.615067
0.0071262713,50,59.615067
-0.12813461,50,60.082562
-0.03624065,50,60.082562
0.08968023,50,60.082562
-0.123259164,50,60.082562
-0.03211379,50,60.082562
-0.03976741,50,60.082562
-0.0029743097,50,60.082562
0.056221653,50,60.082562
0.0076010246,50,60.542986
-0.026296552,50,60.542986
0.077634715,50,60.542986
-0.1778856,50,60.542986
-0.07872497,50,60.542986
0.05201927,50,60.542986
0.017359054,50,60.542986
0.0790225,50,60.542986
-0.069632255,50,60.999109
0.050585732,50,60.999109
-0.36960068,50,60.999109
-0.20241266,50,60.999109
0.06156761,50,60.999109
0.03942959,50,60.999109
-0.027806966,50,60.999109
0.13015877,50,60.999109
-0.1535478,50,61.463143
-0.16048624,50,61.463143
0.13544591,50,61.463143
0.0034925735,50,61.463143
-0.044986125,50,61.463143
0.15390965,50,61.463143
-0.03909063,50,61.463143
0.15746962,50,61.463143
-0.07944963,50,61.936974
-0.024643218,50,61.936974
-0.02085746,50,61.936974
-0.13817468,50,61.936974
-0.0045682495,50,61.936974
-0.041225597,50,61.936974
0.0024687827,50,61.936974
0.16540252,50,61.936974
0.057773244,50,62.526036
0.051292803,50,62.526036
-0.12527807,50,62.526036
0.07691847,50,62.526036
0.01791105,50,62.526036
0.05458748,50,62.526036
-0.040214263,50,62.526036
0.04287563,50,62.526036
-0.09988224,50,62.99952
0.031006988,50,62.99952
0.06723801,50,62.99952
0.0472689,50,62.99952
-0.037457213,50,62.99952
-0.25923783,50,62.99952
0.036678154,50,62.99952
-0.051468693,50,62.99952
-0.12401717,50,63.482556
0.007019341,50,63.482556
0.028881235,50,63.482556
0.082396604,50,63.482556
-0.030981267,50,63.482556
-0.008644848,50,63.482556
0.011312014,50,63.482556
0.038942855,50,63.482556
0.050164785,50,63.920559
0.023981255,50,63.920559
-0.068128355,50,63.920559
0.08431634,50,63.920559
