#{"t_start": 1770189414.7087045, "env_id": "None"}
r,l,t
2.9826853,50,155.3944
2.3168335,50,155.75399
3.3252432,50,155.75399
-25.2682,50,155.75399
13.807649,50,155.75399
1.9528762,50,155.75399
7.850529,50,155.75399
2.7055495,50,155.75399
-35.330624,50,155.75399
-5.1337357,50,156.121238
-5.233166,50,156.121238
-6.101832,50,156.121238
-3.406028,50,156.121238
-9.998508,50,156.121238
8.094768,50,156.121238
9.466495,50,156.121238
-0.68794346,50,156.121238
8.835649,50,156.484939
-5.0979347,50,156.48594
-2.270046,50,156.48594
-13.904053,50,156.48594
-14.047495,50,156.48594
-2.1274018,50,156.48594
-8.878122,50,156.48594
6.1457834,50,156.48594
-1.7674083,50,156.84372
4.1585803,50,156.84372
1.8478698,50,156.84372
4.6716857,50,156.84372
-5.553929,50,156.84372
1.9388024,50,156.84372
-15.744046,50,156.84372
-18.63395,50,156.84372
-20.817493,50,157.186972
1.6771506,50,157.186972
10.161656,50,157.186972
-1.0605247,50,157.186972
-17.43803,50,157.186972
0.3246596,50,157.186972
-0.813104,50,157.186972
-44.019405,50,157.186972
-0.5616887,50,157.53925
-9.635209,50,157.53925
15.748618,50,157.53925
-3.9398565,50,157.53925
-0.23637533,50,157.53925
3.8879795,50,157.53925
-3.3670335,50,157.53925
-3.8478415,50,157.53925
-1.3828515,50,157.887375
-2.769352,50,157.887375
-1.676264,50,157.887375
6.028753,50,157.887375
5.569293,50,157.887375
2.1888423,50,157.887375
-2.2282736,50,157.887375
-0.5815159,50,157.887375
-4.3954506,50,158.40338
3.1995554,50,158.40338
15.702696,50,158.40338
2.354415,50,158.40338
-3.896243,50,158.40338
-21.933907,50,158.40338
4.045277,50,158.40338
-33.152546,50,158.40338
6.2721877,50,158.748206
9.077171,50,158.748206
23.22063,50,158.748206
-4.603463,50,158.748206
-6.3676124,50,158.748206
-4.5799475,50,158.748206
5.4988813,50,158.748206
3.287283,50,158.748206
-8.884101,50,159.104314
-6.80355,50,159.104314
-1.6759871,50,159.104314
-2.1189177,50,159.104314
8.783736,50,159.104314
1.6987431,50,159.104314
1.8720114,50,159.104314
-5.3211713,50,159.104314
11.800078,50,159.458487
-0.6586404,50,159.458487
-4.520493,50,159.458487
5.612263,50,159.458487
-10.067813,50,159.458487
4.9456897,50,159.458487
5.7749276,50,159.458487
3.8240044,50,159.458487
3.292528,50,159.823675
-11.594719,50,159.823675
-1.085285,50,159.823675
-6.7873406,50,159.823675
-4.1750836,50,159.823675
-4.920667,50,159.823675
-25.625284,50,159.823675
-19.873367,50,159.823675
-14.149157,50,160.183087
4.3060317,50,160.183087
2.1133523,50,160.183087
5.231039,50,160.183087
1.4416587,50,160.183087
0.6192586,50,160.183087
1.6590277,50,160.183087
-9.264085,50,160.183087
1.9160652,50,160.567474
-15.6648655,50,160.567474
5.4847193,50,160.567474
7.636284,50,160.567474
-1.0704468,50,160.567474
-2.1609764,50,160.567474
-16.340487,50,160.567474
2.353158,50,160.567474
-3.4005182,50,160.918151
0.21163854,50,160.918151
10.601406,50,160.918151
4.0367727,50,160.918151
4.5929885,50,160.918151
6.8689933,50,160.918151
-0.41321474,50,160.918151
-0.4638198,50,160.918151
7.7827854,50,161.275304
6.156425,50,161.275304
-9.187808,50,161.275304
1.3330941,50,161.275304
1.2761867,50,161.275304
-8.073696,50,161.275304
11.676521,50,161.275304
1.6927633,50,161.275304
-11.383152,50,161.777291
5.020566,50,161.777291
-4.039972,50,161.777291
9.2254,50,161.777291
-7.783839,50,161.777291
-0.4281357,50,161.777291
-12.910527,50,161.777291
1.4476701,50,161.777291
4.6224813,50,162.127734
2.7023315,50,162.127734
2.3381567,50,162.127734
1.9131805,50,162.127734
7.5542183,50,162.127734
-9.819459,50,162.127734
-2.4578671,50,162.127734
10.998159,50,162.128738
17.844097,50,162.478216
4.8067746,50,162.478216
4.39388,50,162.478216
-21.169952,50,162.478216
5.883938,50,162.478216
-0.53997076,50,162.478216
20.814861,50,162.478216
-1.6330805,50,162.478216
-12.536035,50,162.832221
4.6106315,50,162.832221
-14.675182,50,162.832221
-0.18912673,50,162.832221
1.3541546,50,162.832221
-1.6452199,50,162.832221
-28.543343,50,162.832221
-13.030182,50,162.832221
-1.4627461,50,163.201463
1.6848173,50,163.201463
-26.71965,50,163.201463
2.3572693,50,163.201463
-34.156544,50,163.201463
-15.579502,50,163.201463
-4.37633,50,163.201463
1.9549916,50,163.201463
3.531915,50,163.553841
2.8997931,50,163.553841
8.097415,50,163.553841
4.8326054,50,163.553841
-3.174719,50,163.553841
-13.741525,50,163.553841
-11.169816,50,163.553841
-3.6843255,50,163.553841
7.4305944,50,163.913879
-6.776717,50,163.913879
-5.9683304,50,163.913879
1.5201737,50,163.913879
-10.011196,50,163.913879
-1.550467,50,163.913879
-5.4892,50,163.913879
0.8546663,50,163.913879
9.517796,50,164.27544
1.4403491,50,164.27544
12.976638,50,164.27544
-36.220093,50,164.27544
-4.5300922,50,164.27544
2.1772368,50,164.27544
-16.922966,50,164.27544
13.647688,50,164.27544
3.9553432,50,164.62108
4.823766,50,164.62108
3.2036853,50,164.62108
4.522378,50,164.62108
6.9658585,50,164.62108
-6.9844313,50,164.62108
-5.3835435,50,164.62108
-4.9942975,50,164.62108
9.11499,50,165.140646
1.8344858,50,165.140646
-7.1920037,50,165.140646
6.7011447,50,165.140646
-26.430515,50,165.140646
7.4897957,50,165.140646
-5.4739637,50,165.140646
-17.267094,50,165.140646
-44.606953,50,165.493624
1.836633,50,165.493624
2.6663418,50,165.493624
24.293486,50,165.493624
6.003422,50,165.493624
2.519802,50,165.493624
-15.655863,50,165.493624
5.9782176,50,165.493624
0.29738677,50,165.852376
-6.3407745,50,165.852376
-3.3621233,50,165.852376
5.1882353,50,165.852376
-17.210949,50,165.852376
-6.4362187,50,165.852376
9.179092,50,165.852376
-13.356997,50,165.852376
-7.648676,50,166.195155
3.6380045,50,166.195155
0.40229854,50,166.195155
2.050876,50,166.195155
1.3572617,50,166.195155
0.5259312,50,166.195155
-0.47061545,50,166.195155
3.0023007,50,166.195155
-0.8119815,50,166.539982
-11.444428,50,166.539982
0.91817653,50,166.539982
3.8981798,50,166.539982
-0.40114856,50,166.539982
-3.6428432,50,166.539982
-4.2153034,50,166.539982
11.89894,50,166.539982
7.9237866,50,166.90215
12.068652,50,166.90215
7.562836,50,166.90215
5.5187783,50,166.90215
-18.378374,50,166.90215
-16.442009,50,166.90215
2.856145,50,166.90215
5.351316,50,166.90215
-4.2391067,50,167.269295
3.2003472,50,167.269295
1.440511,50,167.269295
8.335953,50,167.269295
-0.41242278,50,167.269295
8.284334,50,167.269295
-16.332771,50,167.269295
-7.6263995,50,167.269295
8.5339155,50,167.647666
1.286345,50,167.647666
-2.7177196,50,167.647666
9.077048,50,167.647666
1.6117508,50,167.647666
-17.618753,50,167.647666
-0.5794608,50,167.647666
-5.550158,50,167.647666
2.426002,50,168.003839
-0.42254043,50,168.003839
-5.0626493,50,168.003839
-1.6749411,50,168.003839
-1.3544625,50,168.003839
-28.160435,50,168.003839
9.331987,50,168.003839
-11.26525,50,168.003839
0.81231517,50,168.520919
-24.226831,50,168.520919
2.480563,50,168.520919
4.802316,50,168.520919
-13.472239,50,168.520919
3.550705,50,168.520919
8.46084,50,168.520919
5.19828,50,168.520919
9.571915,50,168.871703
-9.836972,50,168.871703
4.64742,50,168.871703
-1.4449848,50,168.871703
-10.096538,50,168.871703
-7.3126135,50,168.871703
-10.481356,50,168.871703
-1.5562098,50,168.871703
-15.666592,50,169.233552
2.6486435,50,169.233552
-7.5159225,50,169.233552
-4.4591184,50,169.233552
-17.045996,50,169.233552
1.6236924,50,169.233552
-5.884807,50,169.233552
-9.927121,50,169.233552
10.091215,50,169.591759
2.2642314,50,169.591759
-0.8258642,50,169.591759
-3.7061257,50,169.591759
8.632427,50,169.591759
-2.8184586,50,169.591759
13.612071,50,169.591759
4.6557508,50,169.591759
4.5604453,50,169.959226
1.9389911,50,169.959779
-2.3780894,50,169.959779
-1.8067036,50,169.959779
1.0531772,50,169.959779
-11.484626,50,169.959779
0.56042504,50,169.959779
4.6363506,50,169.959779
2.99052,50,170.347148
5.286834,50,170.347148
-18.062109,50,170.347148
9.118635,50,170.347148
1.7969236,50,170.347148
3.3659868,50,170.347148
3.5019841,50,170.347148
-25.206722,50,170.347148
-11.197775,50,170.740469
-1.2219713,50,170.740469
8.913025,50,170.740469
-1.6135435,50,170.740469
-2.8471708,50,170.740469
-17.798267,50,170.740469
-5.550102,50,170.740469
-17.595009,50,170.740469
-10.093089,50,171.10923
-2.8941555,50,171.10923
-32.368855,50,171.10923
3.4592247,50,171.10923
-6.6116366,50,171.10923
3.694027,50,171.10923
8.158114,50,171.10923
-26.874472,50,171.10923
-7.6386595,50,171.475997
9.616089,50,171.475997
5.076452,50,171.475997
-6.8413024,50,171.476997
3.2653844,50,171.476997
10.43412,50,171.476997
-9.865141,50,171.476997
5.088382,50,171.476997
7.688493,50,171.979173
3.9651318,50,171.979173
4.8038487,50,171.979173
8.375485,50,171.979173
1.7164167,50,171.979173
-23.40356,50,171.979173
-2.7216182,50,171.979173
6.855382,50,171.979173
-2.2893112,50,172.324334
-8.71837,50,172.324334
-13.210114,50,172.324334
-2.0363076,50,172.324334
2.5474188,50,172.324334
4.005848,50,172.324334
-9.302284,50,172.324334
-1.4074597,50,172.324334
6.873023,50,172.697278
2.963951,50,172.697278
-7.2939005,50,172.697278
-3.164733,50,172.697278
12.856079,50,172.697278
-5.253069,50,172.697278
-1.9118465,50,172.697278
6.6427197,50,172.697278
-1.4308637,50,173.059024
-6.26226,50,173.059024
-2.5312967,50,173.059024
-20.557045,50,173.059024
-0.54604816,50,173.059024
9.302544,50,173.059024
6.977288,50,173.059024
8.705112,50,173.059024
2.9521496,50,173.412319
7.095187,50,173.412319
-27.49431,50,173.412319
7.1314,50,173.412319
-9.678972,50,173.412319
-10.055373,50,173.412319
11.179245,50,173.412319
1.7056767,50,173.412319
0.5801465,50,173.790794
-4.555687,50,173.791797
10.107932,50,173.791797
4.245098,50,173.791797
-4.049093,50,173.791797
-20.24461,50,173.791797
3.317001,50,173.791797
-9.239848,50,173.791797
0.03880611,50,174.149725
6.5905886,50,174.149725
-2.6815958,50,174.149725
3.5674248,50,174.149725
-1.989457,50,174.149725
3.0052197,50,174.149725
-5.573311,50,174.149725
2.3116813,50,174.149725
-1.1151407,50,174.502222
-7.831041,50,174.502222
-4.412954,50,174.502222
-1.9853264,50,174.502222
-5.709605,50,174.502222
1.0453968,50,174.502222
6.7548466,50,174.502222
-2.0020895,50,174.502222
-17.87777,50,174.836125
-5.015072,50,174.836722
4.223301,50,174.836722
5.368938,50,174.836722
-12.258035,50,174.836722
4.6468735,50,174.836722
2.158782,50,174.836722
-6.7314057,50,174.836722
5.3180714,50,175.35191
3.8272662,50,175.35191
2.5344248,50,175.35191
-14.77955,50,175.35191
2.079749,50,175.35191
1.055284,50,175.35191
-4.4813128,50,175.35191
-19.280983,50,175.35191
1.6808727,50,175.726355
-0.6143667,50,175.726355
-5.352082,50,175.726355
1.6662185,50,175.726355
4.0787334,50,175.726355
-5.352544,50,175.726355
0.80234784,50,175.726355
6.2097797,50,175.726355
-25.26861,50,176.073188
-3.8197458,50,176.073188
-9.384336,50,176.073188
-8.670439,50,176.073188
2.1120892,50,176.073188
5.1904736,50,176.073188
4.7483473,50,176.073188
15.6730385,50,176.073188
-5.055736,50,176.41344
6.805125,50,176.41344
6.552815,50,176.41344
6.262119,50,176.41344
6.662608,50,176.41344
9.985464,50,176.41344
6.6030774,50,176.41344
-0.3854822,50,176.41344
-2.6735003,50,176.762755
-2.4134827,50,176.762755
-4.792824,50,176.762755
12.201386,50,176.762755
-16.580734,50,176.762755
-4.0868473,50,176.763757
2.0310998,50,176.763757
-18.403328,50,176.763757
8.571973,50,177.133136
7.6304026,50,177.133136
-3.463544,50,177.133136
9.707825,50,177.133136
5.7787623,50,177.133136
0.15781587,50,177.134135
-2.565143,50,177.134135
2.880966,50,177.134135
-6.1705894,50,177.492549
15.273793,50,177.492549
2.6057649,50,177.492549
-1.6799476,50,177.492549
1.8366115,50,177.492549
-0.43035805,50,177.492549
-9.480617,50,177.492549
5.9575872,50,177.492549
-0.33181685,50,177.858026
-5.4321957,50,177.858026
2.0719302,50,177.858026
16.8253,50,177.858026
0.88705623,50,177.858026
2.7098022,50,177.858026
-6.8575563,50,177.858026
2.539616,50,177.858026
-2.177431,50,178.216997
5.0552955,50,178.216997
-16.94281,50,178.216997
-3.4067063,50,178.216997
-7.978998,50,178.216997
12.9354515,50,178.216997
0.8349738,50,178.216997
11.8993845,50,178.216997
-0.89096105,50,178.733426
-3.836066,50,178.734434
-5.812074,50,178.734434
4.7659793,50,178.734434
3.9347503,50,178.734434
6.7163672,50,178.734434
1.8374325,50,178.734434
12.297121,50,178.734434
-14.6637125,50,179.08771
5.7143154,50,179.088713
-3.9476485,50,179.088713
-19.21509,50,179.088713
3.6823063,50,179.088713
-1.1783588,50,179.088713
-21.220938,50,179.088713
8.22137,50,179.088713
6.949037,50,179.441617
3.6008987,50,179.441617
-0.32060015,50,179.441617
-4.971442,50,179.441617
-21.004198,50,179.441617
0.3958943,50,179.441617
2.082775,50,179.441617
-10.215209,50,179.441617
1.6812413,50,179.796362
-10.91481,50,179.796362
1.1911935,50,179.796362
5.9176245,50,179.796362
8.443506,50,179.796362
4.428473,50,179.796362
-0.90262055,50,179.796362
2.8394954,50,179.796362
-0.1397124,50,180.179855
6.6495953,50,180.179855
-1.4635932,50,180.179855
-2.559906,50,180.179855
-3.710663,50,180.179855
-3.0500236,50,180.179855
1.3401566,50,180.179855
12.367439,50,180.179855
-19.913431,50,180.543694
1.693588,50,180.543694
-4.2079663,50,180.543694
5.2690954,50,180.543694
1.4685003,50,180.543694
-20.366142,50,180.543694
-5.5621862,50,180.543694
-32.710003,50,180.543694
3.5612192,50,180.909318
20.475542,50,180.909318
-1.0672979,50,180.909318
-2.910489,50,180.909318
2.3289685,50,180.909318
-19.612467,50,180.909318
-3.0970154,50,180.909318
-19.566784,50,180.909318
1.0754831,50,181.259315
6.835614,50,181.259315
-15.301869,50,181.259315
-26.281054,50,181.259315
-2.6225677,50,181.259315
-7.327962,50,181.259315
3.0984364,50,181.259315
-9.111746,50,181.259315
13.375779,50,181.614792
-1.7523267,50,181.614792
-5.1425962,50,181.614792
5.3864613,50,181.614792
1.2447586,50,181.614792
-6.639135,50,181.614792
2.4229326,50,181.614792
2.6717744,50,181.614792
1.1151223,50,182.11528
-4.0663548,50,182.11528
1.3551872,50,182.11528
2.3748782,50,182.11528
22.725677,50,182.11528
3.5897918,50,182.11528
-1.5801395,50,182.11528
-14.071573,50,182.11528
-0.6649226,50,182.488513
-17.831089,50,182.488513
4.8239517,50,182.488513
5.4561996,50,182.489509
-2.8535838,50,182.489509
8.173991,50,182.489509
-15.719639,50,182.489509
-35.62957,50,182.489509
-8.95104,50,182.836161
-21.804161,50,182.836161
-20.783165,50,182.836161
-8.360012,50,182.836161
-2.8395998,50,182.836161
-12.732166,50,182.836161
-8.721878,50,182.836161
5.4598484,50,182.836161
2.0898323,50,183.190009
-1.6568415,50,183.190009
-8.286332,50,183.190009
-6.5669694,50,183.190009
7.555612,50,183.190615
-16.68212,50,183.190615
-2.725213,50,183.190615
5.6134453,50,183.190615
-6.077351,50,183.550575
11.789789,50,183.550575
-0.580164,50,183.550575
-9.759972,50,183.550575
0.005483389,50,183.550575
-3.0228388,50,183.550575
1.4816386,50,183.550575
-0.3568994,50,183.550575
3.4600587,50,183.898096
-14.981134,50,183.898096
9.166346,50,183.898096
9.295005,50,183.898096
-0.76643413,50,183.898096
0.55106854,50,183.898096
-7.545438,50,183.898096
-17.800722,50,183.898096
2.7720442,50,184.245811
-5.4777966,50,184.245811
6.1111903,50,184.245811
0.8050456,50,184.245811
13.133617,50,184.245811
2.7135139,50,184.245811
9.492888,50,184.245811
-2.529914,50,184.245811
-20.140923,50,184.618299
-6.16381,50,184.618299
-1.0504675,50,184.618299
-16.195135,50,184.618299
-2.8372707,50,184.618299
-10.501096,50,184.618299
-5.7811103,50,184.618299
3.9032443,50,184.618299
1.7478688,50,184.961943
1.5457579,50,184.961943
1.5788239,50,184.961943
-1.7646687,50,184.961943
7.8946247,50,184.961943
-7.5406837,50,184.961943
2.173075,50,184.961943
-1.1702285,50,184.961943
9.157445,50,185.479833
-19.760021,50,185.479833
13.20766,50,185.479833
-2.6824646,50,185.479833
-4.433134,50,185.479833
8.505362,50,185.479833
0.70453906,50,185.479833
-10.6643505,50,185.479833
-0.6223216,50,185.837216
3.601099,50,185.837216
-6.6296554,50,185.837216
-4.3323536,50,185.837216
2.9579368,50,185.837216
-5.327556,50,185.837216
-9.20756,50,185.837216
-1.1381474,50,185.837216
0.3178664,50,186.184954
-1.9539185,50,186.184954
4.1950016,50,186.184954
10.827243,50,186.184954
-10.700438,50,186.184954
-1.8313173,50,186.184954
6.828139,50,186.184954
-6.027366,50,186.184954
2.4783883,50,186.536983
-6.5224433,50,186.536983
3.590926,50,186.536983
-2.297521,50,186.536983
-14.082616,50,186.536983
2.0409381,50,186.536983
-1.4402943,50,186.536983
0.9521886,50,186.536983
3.0046384,50,186.889948
-2.0152621,50,186.889948
7.5499225,50,186.889948
-8.124034,50,186.889948
2.8439598,50,186.889948
4.647419,50,186.889948
-26.528751,50,186.889948
6.662142,50,186.889948
24.29917,50,187.242516
-9.031571,50,187.242516
23.175468,50,187.242516
-8.222595,50,187.242516
17.634802,50,187.242516
2.7852511,50,187.242516
-4.656871,50,187.242516
6.726618,50,187.242516
-8.464928,50,187.597629
-5.628586,50,187.597629
5.463055,50,187.597629
-4.396923,50,187.597629
5.3235936,50,187.597629
-23.4113,50,187.597629
4.294877,50,187.597629
1.0470556,50,187.597629
2.701517,50,187.967321
-7.550117,50,187.967321
-3.5805104,50,187.967321
0.89366513,50,187.967321
2.4659576,50,187.967321
-3.512239,50,187.967321
-0.19664168,50,187.967321
-1.9802204,50,187.967321
-0.033585176,50,188.337042
0.73239315,50,188.337042
-7.145703,50,188.337042
-6.479573,50,188.337042
1.3816903,50,188.337042
5.25945,50,188.337042
4.0249157,50,188.337042
3.2055972,50,188.337042
2.6010153,50,188.868496
4.876354,50,188.868496
-20.40083,50,188.868496
-26.941944,50,188.868496
-4.5685945,50,188.868496
-3.6710267,50,188.868496
2.5653021,50,188.868496
-18.856962,50,188.868496
-6.2061176,50,189.228041
-21.15118,50,189.229042
0.6992737,50,189.229042
1.2756504,50,189.229042
-4.7430887,50,189.229042
-9.965714,50,189.229042
-7.1199822,50,189.229042
3.56225,50,189.229042
3.151227,50,189.601742
-16.62337,50,189.601742
4.6679945,50,189.601742
-19.493105,50,189.601742
-5.185265,50,189.601742
-6.5022197,50,189.601742
-6.243465,50,189.601742
1.3672019,50,189.601742
3.0144389,50,189.955319
-44.175686,50,189.955319
5.6381702,50,189.955319
0.48447886,50,189.955319
-16.99397,50,189.955319
-2.6025956,50,189.955319
-1.921586,50,189.955319
1.2477795,50,189.955319
10.076728,50,190.305009
-21.27194,50,190.305009
1.9708192,50,190.305009
3.5771682,50,190.305009
4.4014163,50,190.305009
-4.5133038,50,190.305009
-1.1285241,50,190.305009
-26.347744,50,190.305009
3.980782,50,190.674359
3.4359853,50,190.674359
-0.9797558,50,190.674359
-10.526821,50,190.674359
9.260221,50,190.674359
-2.472297,50,190.674359
-3.1406655,50,190.674359
2.2928352,50,190.674359
6.7914066,50,191.037034
13.181498,50,191.037034
0.09655592,50,191.037034
-3.1670523,50,191.037034
-6.214357,50,191.037034
2.8638282,50,191.037034
-0.03052698,50,191.037034
0.9235866,50,191.037034
-14.61586,50,191.402668
-3.8968127,50,191.402668
8.761845,50,191.402668
0.16300094,50,191.402668
-3.275027,50,191.402668
1.7630765,50,191.402668
9.599478,50,191.402668
-3.6378043,50,191.402668
5.366465,50,191.763616
0.13627483,50,191.763616
-9.444386,50,191.763616
-0.43633533,50,191.763616
9.687562,50,191.763616
8.032534,50,191.763616
0.6683245,50,191.763616
7.2583485,50,191.763616
-6.081002,50,192.28131
-0.1939125,50,192.28131
-0.19117379,50,192.28131
-3.179946,50,192.28131
-8.952082,50,192.28131
16.270916,50,192.28131
2.3621004,50,192.28131
9.091327,50,192.28131
1.8853625,50,192.664186
-16.326706,50,192.664186
-10.441079,50,192.665186
-9.966033,50,192.665186
1.9328152,50,192.665186
0.90779996,50,192.665186
-6.4533587,50,192.665186
4.808252,50,192.665186
-15.792842,50,193.025352
6.6315627,50,193.025352
2.0013504,50,193.025352
-10.157259,50,193.025352
4.854724,50,193.025352
-6.7480497,50,193.025352
-17.465149,50,193.025352
-9.490737,50,193.025352
-14.768272,50,193.385424
1.4272866,50,193.385424
3.353144,50,193.385424
1.5479987,50,193.385424
6.202374,50,193.385424
4.1318417,50,193.385424
4.5178432,50,193.385424
-7.3639674,50,193.385424
-20.898932,50,193.745871
-7.026743,50,193.74738
-3.903389,50,193.74738
6.221831,50,193.74738
-1.1524276,50,193.74738
1.8476667,50,193.74738
1.2818419,50,193.74738
-17.574865,50,193.74738
8.195127,50,194.105386
-20.865816,50,194.105386
-24.903017,50,194.105386
2.5832808,50,194.105386
-13.954296,50,194.105386
0.634531,50,194.105386
0.37946928,50,194.105386
-10.184633,50,194.105386
-2.1858473,50,194.437598
-11.745933,50,194.437598
-7.8655505,50,194.437598
-7.770064,50,194.437598
-4.6951017,50,194.437598
8.58669,50,194.437598
3.0039487,50,194.438604
-15.179815,50,194.438604
3.2612195,50,194.793421
-4.08896,50,194.793421
-12.381512,50,194.793421
0.8016951,50,194.793421
2.3217607,50,194.793421
6.987626,50,194.793421
2.217825,50,194.793421
2.5062253,50,194.793421
-14.590631,50,195.142169
5.42904,50,195.142169
-10.552315,50,195.142169
-6.9414473,50,195.142169
-17.949692,50,195.142169
0.44776285,50,195.142169
1.8589588,50,195.142169
-7.8786287,50,195.142169
7.167574,50,195.645491
-2.220817,50,195.645491
-1.5941012,50,195.645491
18.176582,50,195.645491
-33.168713,50,195.645491
1.3712702,50,195.645491
1.2502699,50,195.645491
3.0449185,50,195.645491
-3.9032674,50,196.008757
2.3743026,50,196.008757
8.532759,50,196.008757
5.788545,50,196.008757
-12.890027,50,196.008757
7.3434772,50,196.008757
-8.861807,50,196.008757
3.8858001,50,196.008757
-3.9908073,50,196.387447
7.0280538,50,196.387447
-4.14253,50,196.387447
-20.570923,50,196.387447
1.4142015,50,196.387447
-5.1428566,50,196.387447
0.652527,50,196.387447
-12.981798,50,196.387447
12.582917,50,196.732242
5.120305,50,196.732242
-3.645753,50,196.732242
-2.164459,50,196.732242
4.3199654,50,196.732242
-0.09333193,50,196.732242
-4.137603,50,196.732242
-2.7391012,50,196.732242
-8.465294,50,197.087125
2.7924528,50,197.087125
-0.52476084,50,197.087125
2.8187983,50,197.087125
4.909625,50,197.087125
-2.030478,50,197.087125
-9.811118,50,197.087125
9.037369,50,197.087125
-9.48619,50,197.447361
-4.8417044,50,197.447361
-2.1194863,50,197.447361
-4.5453687,50,197.447361
2.4934576,50,197.447361
2.4760094,50,197.447361
9.54294,50,197.447361
-0.07665652,50,197.447361
-0.16212177,50,197.805223
-8.415935,50,197.805223
5.003172,50,197.805223
4.217382,50,197.805223
-2.2791543,50,197.805223
-1.5529673,50,197.805223
5.1413426,50,197.805223
-6.6527977,50,197.805223
10.532893,50,198.155719
1.4267027,50,198.155719
-0.15969789,50,198.155719
-0.08218461,50,198.155719
-11.835462,50,198.155719
-7.649865,50,198.155719
-13.197937,50,198.155719
-11.924014,50,198.155719
-5.4930744,50,198.514131
-24.84496,50,198.514131
-32.120842,50,198.514131
2.3117971,50,198.514131
-5.417947,50,198.514131
-25.979395,50,198.514131
-18.264486,50,198.514131
5.8012023,50,198.514131
5.5704603,50,199.009529
14.8544235,50,199.009529
15.87184,50,199.009529
-2.5961752,50,199.009529
-34.29688,50,199.009529
1.08973,50,199.009529
-7.6012964,50,199.009529
8.704944,50,199.009529
-12.636597,50,199.360377
2.322852,50,199.360377
-17.252178,50,199.360377
-18.357216,50,199.360377
-14.495407,50,199.360377
0.42709088,50,199.360377
-9.764856,50,199.360377
0.8220507,50,199.360377
-9.9989195,50,199.733773
-2.376997,50,199.733773
3.0769856,50,199.733773
2.868935,50,199.733773
-10.166825,50,199.733773
6.281573,50,199.733773
15.506348,50,199.733773
8.44708,50,199.733773
-10.665161,50,200.070433
-6.175758,50,200.070433
-7.6941805,50,200.070433
-1.8833905,50,200.070433
-1.0805885,50,200.070433
1.0951905,50,200.070433
1.1758695,50,200.070433
11.663746,50,200.070433
-0.18200421,50,200.423982
-1.761023,50,200.423982
2.1117077,50,200.423982
-2.285324,50,200.423982
-10.629267,50,200.423982
-0.32008788,50,200.423982
-3.164487,50,200.423982
6.5231986,50,200.423982
10.114131,50,200.78319
7.4058146,50,200.78319
3.2471218,50,200.78319
5.1139464,50,200.78319
-3.4666843,50,200.78319
17.166904,50,200.78319
0.48274162,50,200.78319
7.354696,50,200.78319
-2.5504243,50,201.147801
3.0244687,50,201.147801
2.6731257,50,201.147801
2.6427155,50,201.147801
11.482716,50,201.147801
5.7622437,50,201.147801
4.293854,50,201.147801
11.304382,50,201.147801
4.0676517,50,201.511992
1.5716293,50,201.511992
-20.482704,50,201.511992
8.334798,50,201.511992
-0.6384201,50,201.511992
-10.235987,50,201.511992
-13.079251,50,201.511992
3.336011,50,201.511992
4.9167523,50,201.89413
-3.3731284,50,201.89413
-16.8851,50,201.89413
-6.106916,50,201.89413
2.124459,50,201.89413
-7.85387,50,201.89413
-0.55052483,50,201.89413
4.8410983,50,201.89413
12.572167,50,202.405827
-1.4820294,50,202.405827
2.3035927,50,202.405827
1.3107426,50,202.405827
0.45149577,50,202.405827
-16.698143,50,202.405827
-13.425004,50,202.405827
-3.7874355,50,202.405827
3.2444742,50,202.756397
-0.7969808,50,202.756397
-0.3470025,50,202.756397
0.49143413,50,202.756397
0.9905399,50,202.756397
3.0028884,50,202.756397
1.5883793,50,202.756397
-1.5928268,50,202.756397
-7.747914,50,203.115007
-5.9823565,50,203.115007
-12.746441,50,203.115007
-20.265553,50,203.115007
3.6987276,50,203.115007
-5.098746,50,203.115007
14.565097,50,203.115007
3.9619186,50,203.115007
2.3202052,50,203.480688
-4.8028274,50,203.480688
-28.819433,50,203.480688
3.1553946,50,203.481684
4.9846263,50,203.481684
9.021217,50,203.481684
-3.0420198,50,203.481684
-44.023285,50,203.481684
11.305876,50,203.841316
-8.538364,50,203.841316
-1.8133395,50,203.841316
3.9009554,50,203.841316
2.1688848,50,203.841316
3.2407773,50,203.841316
5.2014265,50,203.841316
-0.6739813,50,203.841316
-13.215905,50,204.203802
-22.584702,50,204.203802
-10.661905,50,204.203802
-2.4262834,50,204.203802
3.864297,50,204.203802
-0.37410575,50,204.203802
13.391975,50,204.203802
-7.9363737,50,204.203802
-1.9009088,50,204.565559
-0.99893343,50,204.565559
-13.055919,50,204.565559
17.022411,50,204.565559
0.96142423,50,204.565559
2.8359606,50,204.565559
-0.9755088,50,204.565559
-10.058801,50,204.566101
-20.998882,50,204.918804
-20.031055,50,204.918804
10.481303,50,204.918804
-2.6625073,50,204.918804
1.6392037,50,204.918804
-3.627981,50,204.918804
9.4398985,50,204.918804
1.4835055,50,204.918804
8.455877,50,205.267699
7.955781,50,205.267699
0.7387773,50,205.267699
-9.142677,50,205.267699
0.17504928,50,205.267699
24.099758,50,205.267699
3.710753,50,205.267699
8.815787,50,205.267699
-21.939669,50,205.801953
-19.84162,50,205.801953
-9.865542,50,205.801953
7.3187876,50,205.801953
-24.740973,50,205.801953
-1.3594217,50,205.801953
-36.042416,50,205.801953
-29.30122,50,205.801953
